game_id,week,team,window,opponent,site,rush_att,rush_yds,ypc
2025_01_ARI_NO,1,NO,Q1,ARI,H,6,32.0,5.333333333333333
2025_01_BAL_BUF,1,BUF,Q1,BAL,H,6,30.0,5.0
2025_01_CAR_JAX,1,JAX,Q1,CAR,H,4,18.0,4.5
2025_01_CIN_CLE,1,CLE,Q1,CIN,H,6,14.0,2.3333333333333335
2025_01_DAL_PHI,1,PHI,Q1,DAL,H,8,56.0,7.0
2025_01_DET_GB,1,GB,Q1,DET,H,6,11.0,1.8333333333333333
2025_01_HOU_LA,1,LA,Q1,HOU,H,4,8.0,2.0
2025_01_KC_LAC,1,LAC,Q1,KC,H,5,28.0,5.6
2025_01_LV_NE,1,NE,Q1,LV,H,6,17.0,2.8333333333333335
2025_01_MIA_IND,1,IND,Q1,MIA,H,11,44.0,4.0
2025_01_MIN_CHI,1,CHI,Q1,MIN,H,6,27.0,4.5
2025_01_NYG_WAS,1,WAS,Q1,NYG,H,7,39.0,5.571428571428571
2025_01_PIT_NYJ,1,NYJ,Q1,PIT,H,11,49.0,4.454545454545454
2025_01_SF_SEA,1,SEA,Q1,SF,H,8,31.0,3.875
2025_01_TB_ATL,1,ATL,Q1,TB,H,6,13.0,2.1666666666666665
2025_01_TEN_DEN,1,DEN,Q1,TEN,H,3,13.0,4.333333333333333
2025_02_ATL_MIN,2,MIN,Q1,ATL,H,7,17.0,2.4285714285714284
2025_02_BUF_NYJ,2,NYJ,Q1,BUF,H,5,2.0,0.4
2025_02_CAR_ARI,2,ARI,Q1,CAR,H,4,5.0,1.25
2025_02_CHI_DET,2,DET,Q1,CHI,H,7,26.0,3.7142857142857144
2025_02_CLE_BAL,2,BAL,Q1,CLE,H,6,-2.0,-0.3333333333333333
2025_02_DEN_IND,2,IND,Q1,DEN,H,8,23.0,2.875
2025_02_JAX_CIN,2,CIN,Q1,JAX,H,3,13.0,4.333333333333333
2025_02_LAC_LV,2,LV,Q1,LAC,H,5,18.0,3.6
2025_02_LA_TEN,2,TEN,Q1,LA,H,5,12.0,2.4
2025_02_NE_MIA,2,MIA,Q1,NE,H,2,5.0,2.5
2025_02_NYG_DAL,2,DAL,Q1,NYG,H,2,5.0,2.5
2025_02_PHI_KC,2,KC,Q1,PHI,H,7,36.0,5.142857142857143
2025_02_SEA_PIT,2,PIT,Q1,SEA,H,8,29.0,3.625
2025_02_SF_NO,2,NO,Q1,SF,H,5,30.0,6.0
2025_02_TB_HOU,2,HOU,Q1,TB,H,5,13.0,2.6
2025_02_WAS_GB,2,GB,Q1,WAS,H,7,33.0,4.714285714285714
2025_03_ARI_SF,3,SF,Q1,ARI,H,2,1.0,0.5
2025_03_ATL_CAR,3,CAR,Q1,ATL,H,5,28.0,5.6
2025_03_CIN_MIN,3,MIN,Q1,CIN,H,5,22.0,4.4
2025_03_DAL_CHI,3,CHI,Q1,DAL,H,2,-1.0,-0.5
2025_03_DEN_LAC,3,LAC,Q1,DEN,H,7,27.0,3.857142857142857
2025_03_DET_BAL,3,BAL,Q1,DET,H,5,48.0,9.6
2025_03_GB_CLE,3,CLE,Q1,GB,H,5,17.0,3.4
2025_03_HOU_JAX,3,JAX,Q1,HOU,H,4,4.0,1.0
2025_03_IND_TEN,3,TEN,Q1,IND,H,3,1.0,0.3333333333333333
2025_03_KC_NYG,3,NYG,Q1,KC,H,9,39.0,4.333333333333333
2025_03_LA_PHI,3,PHI,Q1,LA,H,8,26.0,3.25
2025_03_LV_WAS,3,WAS,Q1,LV,H,10,80.0,8.0
2025_03_MIA_BUF,3,BUF,Q1,MIA,H,7,56.0,8.0
2025_03_NO_SEA,3,SEA,Q1,NO,H,4,5.0,1.25
2025_03_NYJ_TB,3,TB,Q1,NYJ,H,6,20.0,3.3333333333333335
2025_03_PIT_NE,3,NE,Q1,PIT,H,4,13.0,3.25
2025_04_BAL_KC,4,KC,Q1,BAL,H,3,7.0,2.3333333333333335
2025_04_CAR_NE,4,NE,Q1,CAR,H,5,52.0,10.4
2025_04_CHI_LV,4,LV,Q1,CHI,H,10,58.0,5.8
2025_04_CIN_DEN,4,DEN,Q1,CIN,H,7,29.0,4.142857142857143
2025_04_CLE_DET,4,DET,Q1,CLE,H,5,20.0,4.0
2025_04_GB_DAL,4,DAL,Q1,GB,H,4,11.0,2.75
2025_04_IND_LA,4,LA,Q1,IND,H,8,42.0,5.25
2025_04_JAX_SF,4,SF,Q1,JAX,H,8,29.0,3.625
2025_04_LAC_NYG,4,NYG,Q1,LAC,H,10,60.0,6.0
2025_04_MIN_PIT,4,PIT,Q1,MIN,H,3,12.0,4.0
2025_04_NO_BUF,4,BUF,Q1,NO,H,9,42.0,4.666666666666667
2025_04_NYJ_MIA,4,MIA,Q1,NYJ,H,7,27.0,3.857142857142857
2025_04_PHI_TB,4,TB,Q1,PHI,H,8,34.0,4.25
2025_04_SEA_ARI,4,ARI,Q1,SEA,H,5,22.0,4.4
2025_04_TEN_HOU,4,HOU,Q1,TEN,H,10,44.0,4.4
2025_04_WAS_ATL,4,ATL,Q1,WAS,H,13,50.0,3.8461538461538463
2025_05_DAL_NYJ,5,NYJ,Q1,DAL,H,9,53.0,5.888888888888889
2025_05_DEN_PHI,5,PHI,Q1,DEN,H,4,32.0,8.0
2025_05_DET_CIN,5,CIN,Q1,DET,H,2,8.0,4.0
2025_05_HOU_BAL,5,BAL,Q1,HOU,H,6,12.0,2.0
2025_05_KC_JAX,5,JAX,Q1,KC,H,7,18.0,2.5714285714285716
2025_05_LV_IND,5,IND,Q1,LV,H,3,4.0,1.3333333333333333
2025_05_MIA_CAR,5,CAR,Q1,MIA,H,2,5.0,2.5
2025_05_MIN_CLE,5,CLE,Q1,MIN,H,8,51.0,6.375
2025_05_NE_BUF,5,BUF,Q1,NE,H,5,15.0,3.0
2025_05_NYG_NO,5,NO,Q1,NYG,H,8,17.0,2.125
2025_05_SF_LA,5,LA,Q1,SF,H,3,13.0,4.333333333333333
2025_05_TB_SEA,5,SEA,Q1,TB,H,3,18.0,6.0
2025_05_TEN_ARI,5,ARI,Q1,TEN,H,8,35.0,4.375
2025_05_WAS_LAC,5,LAC,Q1,WAS,H,8,69.0,8.625
2025_06_ARI_IND,6,IND,Q1,ARI,H,3,9.0,3.0
2025_06_BUF_ATL,6,ATL,Q1,BUF,H,8,60.0,7.5
2025_06_CHI_WAS,6,WAS,Q1,CHI,H,5,13.0,2.6
2025_06_CIN_GB,6,GB,Q1,CIN,H,13,53.0,4.076923076923077
2025_06_CLE_PIT,6,PIT,Q1,CLE,H,6,14.0,2.3333333333333335
2025_06_DAL_CAR,6,CAR,Q1,DAL,H,7,42.0,6.0
2025_06_DEN_NYJ,6,NYJ,Q1,DEN,H,4,10.0,2.5
2025_06_DET_KC,6,KC,Q1,DET,H,4,19.0,4.75
2025_06_LAC_MIA,6,MIA,Q1,LAC,H,3,67.0,22.333333333333332
2025_06_LA_BAL,6,BAL,Q1,LA,H,12,72.0,6.0
2025_06_NE_NO,6,NO,Q1,NE,H,6,32.0,5.333333333333333
2025_06_PHI_NYG,6,NYG,Q1,PHI,H,5,30.0,6.0
2025_06_SEA_JAX,6,JAX,Q1,SEA,H,6,7.0,1.1666666666666667
2025_06_SF_TB,6,TB,Q1,SF,H,6,31.0,5.166666666666667
2025_06_TEN_LV,6,LV,Q1,TEN,H,7,28.0,4.0
2025_07_ATL_SF,7,SF,Q1,ATL,H,4,27.0,6.75
2025_07_CAR_NYJ,7,NYJ,Q1,CAR,H,4,26.0,6.5
2025_07_GB_ARI,7,ARI,Q1,GB,H,8,46.0,5.75
2025_07_HOU_SEA,7,SEA,Q1,HOU,H,10,32.0,3.2
2025_07_IND_LAC,7,LAC,Q1,IND,H,3,4.0,1.3333333333333333
2025_07_LA_JAX,7,JAX,Q1,LA,H,2,6.0,3.0
2025_07_LV_KC,7,KC,Q1,LV,H,5,11.0,2.2
2025_07_MIA_CLE,7,CLE,Q1,MIA,H,10,32.0,3.2
2025_07_NE_TEN,7,TEN,Q1,NE,H,5,14.0,2.8
2025_07_NO_CHI,7,CHI,Q1,NO,H,9,26.0,2.888888888888889
2025_07_NYG_DEN,7,DEN,Q1,NYG,H,8,24.0,3.0
2025_07_PHI_MIN,7,MIN,Q1,PHI,H,4,11.0,2.75
2025_07_PIT_CIN,7,CIN,Q1,PIT,H,4,14.0,3.5
2025_07_TB_DET,7,DET,Q1,TB,H,9,28.0,3.111111111111111
2025_07_WAS_DAL,7,DAL,Q1,WAS,H,7,26.0,3.7142857142857144
2025_08_BUF_CAR,8,CAR,Q1,BUF,H,7,38.0,5.428571428571429
2025_08_CHI_BAL,8,BAL,Q1,CHI,H,1,4.0,4.0
2025_08_CLE_NE,8,NE,Q1,CLE,H,10,57.0,5.7
2025_08_DAL_DEN,8,DEN,Q1,DAL,H,5,71.0,14.2
2025_08_GB_PIT,8,PIT,Q1,GB,H,3,10.0,3.3333333333333335
2025_08_MIA_ATL,8,ATL,Q1,MIA,H,3,1.0,0.3333333333333333
2025_08_MIN_LAC,8,LAC,Q1,MIN,H,10,24.0,2.4
2025_08_NYG_PHI,8,PHI,Q1,NYG,H,8,112.0,14.0
2025_08_NYJ_CIN,8,CIN,Q1,NYJ,H,8,43.0,5.375
2025_08_SF_HOU,8,HOU,Q1,SF,H,10,36.0,3.6
2025_08_TB_NO,8,NO,Q1,TB,H,6,18.0,3.0
2025_08_TEN_IND,8,IND,Q1,TEN,H,7,65.0,9.285714285714286
2025_08_WAS_KC,8,KC,Q1,WAS,H,4,18.0,4.5
2025_09_ARI_DAL,9,DAL,Q1,ARI,H,5,29.0,5.8
2025_09_ATL_NE,9,NE,Q1,ATL,H,7,32.0,4.571428571428571
2025_09_BAL_MIA,9,MIA,Q1,BAL,H,7,32.0,4.571428571428571
2025_09_CAR_GB,9,GB,Q1,CAR,H,4,30.0,7.5
2025_09_CHI_CIN,9,CIN,Q1,CHI,H,4,21.0,5.25
2025_09_DEN_HOU,9,HOU,Q1,DEN,H,9,19.0,2.111111111111111
2025_09_IND_PIT,9,PIT,Q1,IND,H,2,3.0,1.5
2025_09_JAX_LV,9,LV,Q1,JAX,H,4,35.0,8.75
2025_09_KC_BUF,9,BUF,Q1,KC,H,7,42.0,6.0
2025_09_LAC_TEN,9,TEN,Q1,LAC,H,4,29.0,7.25
2025_09_MIN_DET,9,DET,Q1,MIN,H,4,19.0,4.75
2025_09_NO_LA,9,LA,Q1,NO,H,7,22.0,3.142857142857143
2025_09_SEA_WAS,9,WAS,Q1,SEA,H,8,27.0,3.375
2025_09_SF_NYG,9,NYG,Q1,SF,H,6,31.0,5.166666666666667
2025_10_ARI_SEA,10,SEA,Q1,ARI,H,8,36.0,4.5
2025_10_ATL_IND,10,IND,Q1,ATL,H,8,77.0,9.625
2025_10_BAL_MIN,10,MIN,Q1,BAL,H,6,18.0,3.0
2025_10_BUF_MIA,10,MIA,Q1,BUF,H,11,52.0,4.7272727272727275
2025_10_CLE_NYJ,10,NYJ,Q1,CLE,H,3,12.0,4.0
2025_10_DET_WAS,10,WAS,Q1,DET,H,5,18.0,3.6
2025_10_JAX_HOU,10,HOU,Q1,JAX,H,4,6.0,1.5
2025_10_LA_SF,10,SF,Q1,LA,H,2,4.0,2.0
2025_10_LV_DEN,10,DEN,Q1,LV,H,3,9.0,3.0
2025_10_NE_TB,10,TB,Q1,NE,H,7,47.0,6.714285714285714
2025_10_NO_CAR,10,CAR,Q1,NO,H,9,40.0,4.444444444444445
2025_10_NYG_CHI,10,CHI,Q1,NYG,H,8,31.0,3.875
2025_10_PHI_GB,10,GB,Q1,PHI,H,8,29.0,3.625
2025_10_PIT_LAC,10,LAC,Q1,PIT,H,6,11.0,1.8333333333333333
2025_11_BAL_CLE,11,CLE,Q1,BAL,H,7,54.0,7.714285714285714
2025_11_CAR_ATL,11,ATL,Q1,CAR,H,5,32.0,6.4
2025_11_CHI_MIN,11,MIN,Q1,CHI,H,9,41.0,4.555555555555555
2025_11_CIN_PIT,11,PIT,Q1,CIN,H,10,55.0,5.5
2025_11_DAL_LV,11,LV,Q1,DAL,H,1,-1.0,-1.0
2025_11_DET_PHI,11,PHI,Q1,DET,H,8,23.0,2.875
2025_11_GB_NYG,11,NYG,Q1,GB,H,6,25.0,4.166666666666667
2025_11_HOU_TEN,11,TEN,Q1,HOU,H,4,8.0,2.0
2025_11_KC_DEN,11,DEN,Q1,KC,H,6,11.0,1.8333333333333333
2025_11_LAC_JAX,11,JAX,Q1,LAC,H,10,48.0,4.8
2025_11_NYJ_NE,11,NE,Q1,NYJ,H,6,21.0,3.5
2025_11_SEA_LA,11,LA,Q1,SEA,H,10,79.0,7.9
2025_11_SF_ARI,11,ARI,Q1,SF,H,6,27.0,4.5
2025_11_TB_BUF,11,BUF,Q1,TB,H,5,14.0,2.8
2025_11_WAS_MIA,11,MIA,Q1,WAS,H,6,54.0,9.0
2025_12_ATL_NO,12,NO,Q1,ATL,H,6,13.0,2.1666666666666665
2025_12_BUF_HOU,12,HOU,Q1,BUF,H,7,54.0,7.714285714285714
2025_12_CAR_SF,12,SF,Q1,CAR,H,9,43.0,4.777777777777778
2025_12_CLE_LV,12,LV,Q1,CLE,H,5,11.0,2.2
2025_12_IND_KC,12,KC,Q1,IND,H,8,28.0,3.5
2025_12_JAX_ARI,12,ARI,Q1,JAX,H,4,7.0,1.75
2025_12_MIN_GB,12,GB,Q1,MIN,H,6,17.0,2.8333333333333335
2025_12_NE_CIN,12,CIN,Q1,NE,H,9,47.0,5.222222222222222
2025_12_NYG_DET,12,DET,Q1,NYG,H,5,19.0,3.8
2025_12_NYJ_BAL,12,BAL,Q1,NYJ,H,7,18.0,2.5714285714285716
2025_12_PHI_DAL,12,DAL,Q1,PHI,H,7,32.0,4.571428571428571
2025_12_PIT_CHI,12,CHI,Q1,PIT,H,7,32.0,4.571428571428571
2025_12_SEA_TEN,12,TEN,Q1,SEA,H,8,35.0,4.375
2025_12_TB_LA,12,LA,Q1,TB,H,3,12.0,4.0
2025_13_ARI_TB,13,TB,Q1,ARI,H,4,13.0,3.25
2025_13_ATL_NYJ,13,NYJ,Q1,ATL,H,6,26.0,4.333333333333333
2025_13_BUF_PIT,13,PIT,Q1,BUF,H,6,20.0,3.3333333333333335
2025_13_CHI_PHI,13,PHI,Q1,CHI,H,4,22.0,5.5
2025_13_CIN_BAL,13,BAL,Q1,CIN,H,6,44.0,7.333333333333333
2025_13_DEN_WAS,13,WAS,Q1,DEN,H,8,35.0,4.375
2025_13_GB_DET,13,DET,Q1,GB,H,4,16.0,4.0
2025_13_HOU_IND,13,IND,Q1,HOU,H,5,24.0,4.8
2025_13_JAX_TEN,13,TEN,Q1,JAX,H,5,39.0,7.8
2025_13_KC_DAL,13,DAL,Q1,KC,H,5,8.0,1.6
2025_13_LA_CAR,13,CAR,Q1,LA,H,7,19.0,2.7142857142857144
2025_13_LV_LAC,13,LAC,Q1,LV,H,11,38.0,3.4545454545454546
2025_13_MIN_SEA,13,SEA,Q1,MIN,H,6,13.0,2.1666666666666665
2025_13_NO_MIA,13,MIA,Q1,NO,H,7,62.0,8.857142857142858
2025_13_NYG_NE,13,NE,Q1,NYG,H,6,32.0,5.333333333333333
2025_13_SF_CLE,13,CLE,Q1,SF,H,10,34.0,3.4
2025_14_CHI_GB,14,GB,Q1,CHI,H,9,40.0,4.444444444444445
2025_14_CIN_BUF,14,BUF,Q1,CIN,H,4,26.0,6.5
2025_14_DAL_DET,14,DET,Q1,DAL,H,5,27.0,5.4
2025_14_DEN_LV,14,LV,Q1,DEN,H,4,17.0,4.25
2025_14_HOU_KC,14,KC,Q1,HOU,H,8,37.0,4.625
2025_14_IND_JAX,14,JAX,Q1,IND,H,4,7.0,1.75
2025_14_LA_ARI,14,ARI,Q1,LA,H,5,20.0,4.0
2025_14_MIA_NYJ,14,NYJ,Q1,MIA,H,4,12.0,3.0
2025_14_NO_TB,14,TB,Q1,NO,H,7,11.0,1.5714285714285714
2025_14_PHI_LAC,14,LAC,Q1,PHI,H,4,12.0,3.0
2025_14_PIT_BAL,14,BAL,Q1,PIT,H,11,43.0,3.909090909090909
2025_14_SEA_ATL,14,ATL,Q1,SEA,H,7,35.0,5.0
2025_14_TEN_CLE,14,CLE,Q1,TEN,H,4,-2.0,-0.5
2025_14_WAS_MIN,14,MIN,Q1,WAS,H,7,28.0,4.0
2025_15_ARI_HOU,15,HOU,Q1,ARI,H,10,19.0,1.9
2025_15_ATL_TB,15,TB,Q1,ATL,H,6,40.0,6.666666666666667
2025_15_BAL_CIN,15,CIN,Q1,BAL,H,7,28.0,4.0
2025_15_BUF_NE,15,NE,Q1,BUF,H,13,82.0,6.3076923076923075
2025_15_CAR_NO,15,NO,Q1,CAR,H,5,10.0,2.0
2025_15_CLE_CHI,15,CHI,Q1,CLE,H,9,40.0,4.444444444444445
2025_15_DET_LA,15,LA,Q1,DET,H,6,24.0,4.0
2025_15_GB_DEN,15,DEN,Q1,GB,H,6,18.0,3.0
2025_15_IND_SEA,15,SEA,Q1,IND,H,5,6.0,1.2
2025_15_LAC_KC,15,KC,Q1,LAC,H,8,21.0,2.625
2025_15_LV_PHI,15,PHI,Q1,LV,H,10,38.0,3.8
2025_15_MIA_PIT,15,PIT,Q1,MIA,H,8,17.0,2.125
2025_15_MIN_DAL,15,DAL,Q1,MIN,H,12,40.0,3.3333333333333335
2025_15_NYJ_JAX,15,JAX,Q1,NYJ,H,8,48.0,6.0
2025_15_TEN_SF,15,SF,Q1,TEN,H,7,27.0,3.857142857142857
2025_15_WAS_NYG,15,NYG,Q1,WAS,H,3,13.0,4.333333333333333
2025_16_ATL_ARI,16,ARI,Q1,ATL,H,7,43.0,6.142857142857143
2025_16_BUF_CLE,16,CLE,Q1,BUF,H,5,27.0,5.4
2025_16_CIN_MIA,16,MIA,Q1,CIN,H,6,60.0,10.0
2025_16_GB_CHI,16,CHI,Q1,GB,H,8,46.0,5.75
2025_16_JAX_DEN,16,DEN,Q1,JAX,H,6,31.0,5.166666666666667
2025_16_KC_TEN,16,TEN,Q1,KC,H,7,30.0,4.285714285714286
2025_16_LAC_DAL,16,DAL,Q1,LAC,H,10,47.0,4.7
2025_16_LA_SEA,16,SEA,Q1,LA,H,3,15.0,5.0
2025_16_LV_HOU,16,HOU,Q1,LV,H,3,5.0,1.6666666666666667
2025_16_MIN_NYG,16,NYG,Q1,MIN,H,10,51.0,5.1
2025_16_NE_BAL,16,BAL,Q1,NE,H,10,60.0,6.0
2025_16_NYJ_NO,16,NO,Q1,NYJ,H,7,23.0,3.2857142857142856
2025_16_PHI_WAS,16,WAS,Q1,PHI,H,8,40.0,5.0
2025_16_PIT_DET,16,DET,Q1,PIT,H,6,13.0,2.1666666666666665
2025_16_SF_IND,16,IND,Q1,SF,H,5,19.0,3.8
2025_16_TB_CAR,16,CAR,Q1,TB,H,6,53.0,8.833333333333334
2025_17_ARI_CIN,17,CIN,Q1,ARI,H,10,33.0,3.3
2025_17_BAL_GB,17,GB,Q1,BAL,H,0,0.0,0.0
2025_17_CHI_SF,17,SF,Q1,CHI,H,12,94.0,7.833333333333333
2025_17_DAL_WAS,17,WAS,Q1,DAL,H,3,5.0,1.6666666666666667
2025_17_DEN_KC,17,KC,Q1,DEN,H,7,24.0,3.4285714285714284
2025_17_DET_MIN,17,MIN,Q1,DET,H,10,46.0,4.6
2025_17_HOU_LAC,17,LAC,Q1,HOU,H,7,17.0,2.4285714285714284
2025_17_JAX_IND,17,IND,Q1,JAX,H,7,35.0,5.0
2025_17_LA_ATL,17,ATL,Q1,LA,H,8,26.0,3.25
2025_17_NE_NYJ,17,NYJ,Q1,NE,H,3,7.0,2.3333333333333335
2025_17_NO_TEN,17,TEN,Q1,NO,H,9,30.0,3.3333333333333335
2025_17_NYG_LV,17,LV,Q1,NYG,H,4,9.0,2.25
2025_17_PHI_BUF,17,BUF,Q1,PHI,H,5,23.0,4.6
2025_17_PIT_CLE,17,CLE,Q1,PIT,H,7,26.0,3.7142857142857144
2025_17_SEA_CAR,17,CAR,Q1,SEA,H,5,16.0,3.2
2025_17_TB_MIA,17,MIA,Q1,TB,H,1,7.0,7.0
2025_18_ARI_LA,18,LA,Q1,ARI,H,5,27.0,5.4
2025_18_BAL_PIT,18,PIT,Q1,BAL,H,3,3.0,1.0
2025_18_CAR_TB,18,TB,Q1,CAR,H,11,51.0,4.636363636363637
2025_18_CLE_CIN,18,CIN,Q1,CLE,H,11,63.0,5.7272727272727275
2025_18_DAL_NYG,18,NYG,Q1,DAL,H,6,19.0,3.1666666666666665
2025_18_DET_CHI,18,CHI,Q1,DET,H,6,22.0,3.6666666666666665
2025_18_GB_MIN,18,MIN,Q1,GB,H,10,38.0,3.8
2025_18_IND_HOU,18,HOU,Q1,IND,H,5,10.0,2.0
2025_18_KC_LV,18,LV,Q1,KC,H,5,23.0,4.6
2025_18_LAC_DEN,18,DEN,Q1,LAC,H,13,75.0,5.769230769230769
2025_18_MIA_NE,18,NE,Q1,MIA,H,10,108.0,10.8
2025_18_NO_ATL,18,ATL,Q1,NO,H,7,15.0,2.142857142857143
2025_18_NYJ_BUF,18,BUF,Q1,NYJ,H,12,66.0,5.5
2025_18_SEA_SF,18,SF,Q1,SEA,H,2,4.0,2.0
2025_18_TEN_JAX,18,JAX,Q1,TEN,H,3,8.0,2.6666666666666665
2025_18_WAS_PHI,18,PHI,Q1,WAS,H,4,25.0,6.25
2025_01_ARI_NO,1,ARI,Q1,NO,A,7,31.0,4.428571428571429
2025_01_BAL_BUF,1,BAL,Q1,BUF,A,8,42.0,5.25
2025_01_CAR_JAX,1,CAR,Q1,JAX,A,7,25.0,3.5714285714285716
2025_01_CIN_CLE,1,CIN,Q1,CLE,A,7,29.0,4.142857142857143
2025_01_DAL_PHI,1,DAL,Q1,PHI,A,8,37.0,4.625
2025_01_DET_GB,1,DET,Q1,GB,A,5,29.0,5.8
2025_01_HOU_LA,1,HOU,Q1,LA,A,7,23.0,3.2857142857142856
2025_01_KC_LAC,1,KC,Q1,LAC,A,5,17.0,3.4
2025_01_LV_NE,1,LV,Q1,NE,A,6,24.0,4.0
2025_01_MIA_IND,1,MIA,Q1,IND,A,2,7.0,3.5
2025_01_MIN_CHI,1,MIN,Q1,CHI,A,5,21.0,4.2
2025_01_NYG_WAS,1,NYG,Q1,WAS,A,5,17.0,3.4
2025_01_PIT_NYJ,1,PIT,Q1,NYJ,A,4,13.0,3.25
2025_01_SF_SEA,1,SF,Q1,SEA,A,7,19.0,2.7142857142857144
2025_01_TB_ATL,1,TB,Q1,ATL,A,6,24.0,4.0
2025_01_TEN_DEN,1,TEN,Q1,DEN,A,5,10.0,2.0
2025_02_ATL_MIN,2,ATL,Q1,MIN,A,7,65.0,9.285714285714286
2025_02_BUF_NYJ,2,BUF,Q1,NYJ,A,13,79.0,6.076923076923077
2025_02_CAR_ARI,2,CAR,Q1,ARI,A,7,5.0,0.7142857142857143
2025_02_CHI_DET,2,CHI,Q1,DET,A,6,40.0,6.666666666666667
2025_02_CLE_BAL,2,CLE,Q1,BAL,A,2,2.0,1.0
2025_02_DEN_IND,2,DEN,Q1,IND,A,5,35.0,7.0
2025_02_JAX_CIN,2,JAX,Q1,CIN,A,5,21.0,4.2
2025_02_LAC_LV,2,LAC,Q1,LV,A,5,29.0,5.8
2025_02_LA_TEN,2,LA,Q1,TEN,A,7,62.0,8.857142857142858
2025_02_NE_MIA,2,NE,Q1,MIA,A,12,57.0,4.75
2025_02_NYG_DAL,2,NYG,Q1,DAL,A,7,22.0,3.142857142857143
2025_02_PHI_KC,2,PHI,Q1,KC,A,7,32.0,4.571428571428571
2025_02_SEA_PIT,2,SEA,Q1,PIT,A,6,14.0,2.3333333333333335
2025_02_SF_NO,2,SF,Q1,NO,A,10,51.0,5.1
2025_02_TB_HOU,2,TB,Q1,HOU,A,5,27.0,5.4
2025_02_WAS_GB,2,WAS,Q1,GB,A,2,3.0,1.5
2025_03_ARI_SF,3,ARI,Q1,SF,A,9,28.0,3.111111111111111
2025_03_ATL_CAR,3,ATL,Q1,CAR,A,6,20.0,3.3333333333333335
2025_03_CIN_MIN,3,CIN,Q1,MIN,A,8,24.0,3.0
2025_03_DAL_CHI,3,DAL,Q1,CHI,A,9,66.0,7.333333333333333
2025_03_DEN_LAC,3,DEN,Q1,LAC,A,3,2.0,0.6666666666666666
2025_03_DET_BAL,3,DET,Q1,BAL,A,10,15.0,1.5
2025_03_GB_CLE,3,GB,Q1,CLE,A,7,23.0,3.2857142857142856
2025_03_HOU_JAX,3,HOU,Q1,JAX,A,5,29.0,5.8
2025_03_IND_TEN,3,IND,Q1,TEN,A,7,31.0,4.428571428571429
2025_03_KC_NYG,3,KC,Q1,NYG,A,4,13.0,3.25
2025_03_LA_PHI,3,LA,Q1,PHI,A,6,37.0,6.166666666666667
2025_03_LV_WAS,3,LV,Q1,WAS,A,4,2.0,0.5
2025_03_MIA_BUF,3,MIA,Q1,BUF,A,8,30.0,3.75
2025_03_NO_SEA,3,NO,Q1,SEA,A,9,23.0,2.5555555555555554
2025_03_NYJ_TB,3,NYJ,Q1,TB,A,7,31.0,4.428571428571429
2025_03_PIT_NE,3,PIT,Q1,NE,A,10,48.0,4.8
2025_04_BAL_KC,4,BAL,Q1,KC,A,6,36.0,6.0
2025_04_CAR_NE,4,CAR,Q1,NE,A,8,39.0,4.875
2025_04_CHI_LV,4,CHI,Q1,LV,A,5,-1.0,-0.2
2025_04_CIN_DEN,4,CIN,Q1,DEN,A,7,23.0,3.2857142857142856
2025_04_CLE_DET,4,CLE,Q1,DET,A,9,18.0,2.0
2025_04_GB_DAL,4,GB,Q1,DAL,A,7,18.0,2.5714285714285716
2025_04_IND_LA,4,IND,Q1,LA,A,2,6.0,3.0
2025_04_JAX_SF,4,JAX,Q1,SF,A,8,28.0,3.5
2025_04_LAC_NYG,4,LAC,Q1,NYG,A,3,27.0,9.0
2025_04_MIN_PIT,4,MIN,Q1,PIT,A,5,21.0,4.2
2025_04_NO_BUF,4,NO,Q1,BUF,A,9,71.0,7.888888888888889
2025_04_NYJ_MIA,4,NYJ,Q1,MIA,A,11,76.0,6.909090909090909
2025_04_PHI_TB,4,PHI,Q1,TB,A,2,40.0,20.0
2025_04_SEA_ARI,4,SEA,Q1,ARI,A,7,37.0,5.285714285714286
2025_04_TEN_HOU,4,TEN,Q1,HOU,A,3,12.0,4.0
2025_04_WAS_ATL,4,WAS,Q1,ATL,A,3,48.0,16.0
2025_05_DAL_NYJ,5,DAL,Q1,NYJ,A,5,20.0,4.0
2025_05_DEN_PHI,5,DEN,Q1,PHI,A,7,18.0,2.5714285714285716
2025_05_DET_CIN,5,DET,Q1,CIN,A,9,28.0,3.111111111111111
2025_05_HOU_BAL,5,HOU,Q1,BAL,A,7,29.0,4.142857142857143
2025_05_KC_JAX,5,KC,Q1,JAX,A,4,30.0,7.5
2025_05_LV_IND,5,LV,Q1,IND,A,7,34.0,4.857142857142857
2025_05_MIA_CAR,5,MIA,Q1,CAR,A,7,15.0,2.142857142857143
2025_05_MIN_CLE,5,MIN,Q1,CLE,A,5,24.0,4.8
2025_05_NE_BUF,5,NE,Q1,BUF,A,7,19.0,2.7142857142857144
2025_05_NYG_NO,5,NYG,Q1,NO,A,5,41.0,8.2
2025_05_SF_LA,5,SF,Q1,LA,A,11,27.0,2.4545454545454546
2025_05_TB_SEA,5,TB,Q1,SEA,A,9,31.0,3.4444444444444446
2025_05_TEN_ARI,5,TEN,Q1,ARI,A,8,38.0,4.75
2025_05_WAS_LAC,5,WAS,Q1,LAC,A,5,23.0,4.6
2025_06_ARI_IND,6,ARI,Q1,IND,A,7,19.0,2.7142857142857144
2025_06_BUF_ATL,6,BUF,Q1,ATL,A,6,19.0,3.1666666666666665
